-0.570810568	-0.956713678
-0.5272119	-0.243719949
-0.246934783	-0.10336464
-0.852331028	-0.448689728
-0.397951532	-1.162923728
-1.005922903	-1.29140746
-0.605249823	-0.624206382
-1.701791103	-1.431867159
-0.228946974	-1.53543779
-1.887453391	-1.177618399
-0.897171731	-0.522060214
-1.173104954	-0.920359174
-1.579491422	-0.877529096
-0.832086832	-0.437625161
-0.83387847	-0.882686041
-0.294395319	-1.56928124
-0.931568538	-0.578953181
-0.711185933	-0.761829082
-0.878456007	-1.044194845
-0.266164437	-1.206517814
-0.434723001	-1.272291654
-0.994673419	-1.012003343
-0.937833154	-1.400256829
-0.110284432	-1.256095183
-1.119736135	-1.743337687
-0.571003764	-1.259320945
-1.439177391	-1.346614526
-1.38097301	-0.711174112
-0.568608649	-0.272516519
-0.675847428	-0.482257575
-0.470953865	-0.476588257
-1.316595694	-0.661894728
-0.491005291	-0.726702695
-0.914037163	-0.625005663
-1.023737044	-1.364919488
-0.155427265	-0.583398777
-0.281477754	-1.599275221
-2.125539151	-0.690613262
-0.821755435	-1.416206318
-1.425120773	-1.485247406
-1.14977552	-1.226755398
-1.317124297	-1.651353753
-0.187761319	-0.992012601
-0.379464934	-0.444670411
-0.722359729	-1.124686946
-0.648291192	-0.752149183
-0.77091833	-0.918981253
-0.658008005	-0.394089508
-0.87435521	-1.079157791
-1.089251948	-0.853514482
-0.746137085	0.233857199
-1.154949559	-0.426883116
-1.197185123	-1.466921557
-1.134869271	-0.440103972
-1.044065086	-1.462113369
-0.995985363	-0.99504652
0.265897808	-0.855316572
-1.611621529	-0.564998477
-1.535875303	-1.198630895
-0.876970677	-0.731071111
-1.025305739	-0.115131655
-1.365075313	-1.952742497
-0.836506437	-1.538374061
-0.623504543	-0.402529553
-1.576860773	-1.146974228
-1.203933525	-1.019088905
-1.643953216	-0.538032717
-0.958211156	0.111530573
-0.91810035	-1.650947704
-0.658712643	-1.45449542
-1.543183808	-1.038750085
-0.851253811	-0.999744776
-1.071654128	-0.946572279
-0.30402317	-1.156232267
-0.846626313	-0.390176659
-1.268592101	-1.454780696
-1.114466121	-0.898011683
-1.268110201	-0.505126277
-0.280489364	-0.812400212
-1.255549844	-1.311063105
-1.803417724	-0.939722503
-1.100621511	-1.158698021
-0.428248295	-1.299841927
-0.66835446	-0.323423044
-0.917957817	-1.098833827
-0.107297245	-1.28900098
-1.293855739	-1.377984752
-0.870481846	-0.939400535
-1.435916758	-1.747920691
-1.393958267	-1.823079445
-1.17216987	-0.903551252
-0.676191454	-1.644884792
0.027063372	-1.19992448
-0.600529126	-0.612298477
-1.53553873	-0.538925008
-1.102577745	-0.227732077
-1.277221552	-1.504781132
-1.146471549	-0.571646811
-0.409884009	-0.83735673
-0.811302468	-0.373780621
-0.504212821	-0.889920708
-0.698274058	-0.592401658
-1.396443061	-0.430288901
-0.534590974	-1.205855478
-1.675194167	-1.230532549
-0.600105262	-1.664524308
-0.700181289	-1.043750091
-0.449785561	-0.822277007
-1.709870912	-1.371569364
-1.101818047	-0.963984658
-0.991043466	-1.17820168
-0.94982428	-1.215845892
-0.561821698	-0.61033591
-0.649652896	-0.591837712
-0.673992115	-0.425847987
-0.910734805	-1.542479969
-0.1619948	-1.068061137
-1.16254872	-0.672454136
-0.949426083	-1.646730525
-1.288346114	-0.036630006
-1.030764055	-0.883374126
-0.637206119	-1.272511175
-1.613670915	-0.483593752
-0.904534702	-0.811431723
-1.367409189	-0.945372333
-0.605807739	-1.340094148
-1.982691117	-1.882696188
-1.977762107	-1.481783862
-0.187853236	-1.322816318
-1.074710031	-0.773736111
-1.984134056	-0.692750889
-1.843068751	-1.392650327
-1.043460844	-0.585911903
-0.846306954	-0.666291496
-0.831227194	-1.062750442
-0.46650412	-1.475614436
-0.83352924	-0.553980002
-1.036741826	-1.06486079
-0.476121584	-1.506742566
0.029431443	-0.873856492
-0.986653325	-0.738207337
-1.120262144	-1.730814817
-0.480762408	-0.066797202
-1.253612647	-2.074526015
-1.741539852	-1.817618329
-1.053243956	-0.387990436
-0.877368032	-0.837412994
-0.927103484	-1.214456522
-1.559042708	-0.994201956
-1.298470571	-0.634340763
-1.339744076	-1.434011381
-0.522472775	-0.53592021
-1.065400271	-0.651341618
-0.675297911	-1.022575172
-0.700742481	-0.90439443
-1.096250278	-1.314381479
-1.990399468	-1.428306603
-0.818530865	-1.19435637
-0.648025201	-0.485745775
-1.376298472	-1.119860161
-1.008458735	-1.225811383
-1.220832091	-1.489633611
-0.1493326	-1.566723643
-1.01528461	-0.988939554
-0.898041122	-0.479880253
-1.523905114	-0.384257956
-1.36768518	-0.719910289
-1.678281299	-1.154519335
-0.635707211	-1.183802042
-0.696406573	-0.817183318
-1.414142692	-0.53128065
0.443822144	-0.512878149
-0.540432295	-2.059461992
-0.797105481	-1.023232371
-0.041908054	-1.483390452
-2.227843788	-1.235624512
-1.045531705	-0.132386281
-1.012340023	-1.388765067
-0.900031977	-1.841898705
-1.519157332	-0.911486449
-0.735316583	-1.062238769
-2.108559399	-1.207777428
-0.946291808	-0.560270868
-0.780545293	-0.716935947
-1.020496704	-0.812041504
-0.817845412	-1.138476914
